3165,3688
3170,3549
3251,3949
3022,3711
3017,4131
3000,3580
2990,4421
3207,4541
3909,4368
3870,3648
3855,4105
3640,3518
3631,3570
3638,4411
3704,4767
3865,3701
3875,3693
3879,4662
3835,3992
3757,3569
3769,4490
3774,4347
3854,4415
3845,4262
3719,4207
3716,4126
3714,4657
3720,4059
3711,4078
4035,4488
4044,4347
4034,3522
4033,3989
3849,4269
3877,4861
3872,4327
3892,4231
3889,4306
3869,3790
3947,3852
3952,4266
3944,4276
3953,4335
3947,4465
3952,4225
3954,3511
3937,4015
4020,4250
4044,3882
3900,3946
3912,4308
3953,4118
3947,3850
3958,4344
3955,4416
3968,3687
3929,4293
3880,4806
3886,4062
3886,4407
3881,3903
3888,3601
3864,3984
3878,4657
3905,4942
3920,4199
3917,4487
3892,4000
3893,4721
4053,4035
4041,3752
4088,4381
4080,4081
4081,4354
3950,4324
3876,4233
3838,4203
3846,3895
3854,4553
3926,4320
3921,3786
3926,4424
3913,4015
3931,4553
3899,4359
4012,4011
4019,4945
4030,4399
3882,4483
3810,3856
3807,4248
3824,3826
3972,4170
3966,4591
3941,4465
3931,4430
3931,4837
3845,4529
3841,4049
3972,4405
3967,4585
3968,4296
3964,4452
3959,4686
3925,4473
3936,4314
3938,4000
3977,4955
3973,4112
3965,3737
3952,4664
4067,3996
4061,5008
3912,4695
4011,4336
3999,3914
4013,4557
3995,4261
4010,4365
3966,3870
3918,4200
3895,3943
3899,4856
3890,4765
3891,3435
4058,4162
4045,4155
4048,3987
4042,4424
4177,4045
4176,4566
4159,3921
4168,4535
4167,4163
3990,4315
3983,4536
3979,4215
3967,4209
3965,4214
3869,4513
3868,4729
3878,3803
3855,4193
3857,4224
3875,3869
3873,4394
4118,4570
4119,3904
4106,4352
4210,3910
4049,3845
4028,4933
4039,3996
4046,3534
4026,3983
3948,4000
3959,3787
3953,3756
4102,3986
4083,4909
4082,3619
4068,4311
4087,3764
4076,4276
4095,4479
3986,4303
3983,3698
3978,3593
3986,4156
4040,3806
4121,4283
4114,4552
4122,4378
4092,4218
3996,3787
3981,3867
3990,4418
4071,4454
4061,3781
4132,4606
4134,4651
4100,3784
4045,4872
4074,3715
4066,4874
4072,4298
4057,3716
4069,4765
3979,4074
4019,3899
4007,4357
4016,3649
4018,3916
4067,4529
4101,4531
4074,4257
4092,4456
4096,3980
4098,4245
3983,4179
3980,3803
3928,3787
3943,3809
4071,4254
4090,4831
4087,4195
4074,4327
4080,3734
4073,4366
3955,4152
3945,4292
3811,4330
3817,4365
3805,4330
3715,4176
3767,4483
3757,3589
3751,3817
3784,4383
3947,4345
3948,4654
3944,4174
3944,4442
3937,4722
3927,3803
3909,4257
3924,4130
3919,3976
3961,4445
3869,4215
3879,3587
3876,4157
3889,3881
3889,4283
3877,4778
3826,4445
3870,4555
3890,4645
3932,3937
4029,4409
4030,4400
4026,4172
3956,4250
3953,4383
4000,4222
4042,3978
4034,4198
4213,4289
4186,4247
4090,4512
4010,4072
3939,3940
3924,4352
3938,4387
3886,4467
3891,5019
3881,4333
3901,3975
4060,4663
4124,3823
4121,4387
4118,3994
4120,4676
4133,4139
4158,4526
4161,3726
4162,4637
4161,4450
4268,5206
4489,4704
4493,3779
4501,4357
4363,4318
4366,3921
4283,4091
4286,4240
4281,4176
4279,3889
4283,4166
3954,3994
3960,3810
3797,4349
3786,4325
3790,4476
3943,3917
3193,4484
3942,3744
3917,4023
3928,4312
3970,4842
4153,4849
4158,3837
4165,4828
4161,4347
4043,4392
4053,4191
4047,4077
4046,4246
4101,4545
4127,4684
4121,4633
4118,4351
3956,3816
3956,3828
3906,3875
3900,4413
3933,4405
3925,4230
3925,4250
3865,3684
3859,4356
3929,3775
3940,4861
3926,4133
3846,3762
3837,3932
3840,4230
3841,4720
3820,4250
3793,3741
3787,4441
3812,4596
3826,4262
3888,4250
4004,4622
4001,4394
4016,4006
4005,3692
3992,4133
3995,4886
3981,4728
4018,4391
4053,3627
4070,4331
3885,4399
3883,3972
3885,4826
3885,4661
3894,4063
4157,4790
4151,4411
4165,4213
4148,4338
4218,4304
4106,3855
4102,4627
3937,4299
3945,4333
3927,3999
4071,4115
4125,4357
4136,3728
4128,4373
4127,4361
4189,4670
4193,3707
4191,4399
4201,4119
4177,4848
4161,3909
4149,4652
4148,4661
4086,4801
4084,4541
4033,3693
4034,4107
3917,4151
3919,4538
3795,4479
3879,3755
3874,3758
4004,4495
4002,4040
4001,4329
3984,4023
4005,4619
3999,4449
3967,4416
3984,3993
4221,5019
4223,3600
4216,4267
4184,4237
4176,4568
4238,3826
4251,3957
4259,4065
4257,3947
4254,4410
4137,3889
4173,4940
4157,3809
4163,4180
4118,4255
4119,3865
4120,4835
4073,3543
4087,4324
4126,4405
4040,3783
