3007,3549
3011,3408
3092,3800
2873,3572
2853,3998
2855,3433
2842,4261
3059,4408
3761,4207
3706,3510
3695,3951
3481,3367
3478,3433
3481,4264
3541,4610
3719,3556
3719,3551
3725,4518
3678,3849
3610,3413
3605,4348
3613,4193
3693,4263
3692,4121
3566,4051
3571,3976
3563,4511
3572,3914
3568,3935
3887,4351
3891,4201
3887,3383
3888,3837
3693,4112
3710,4710
3713,4186
3732,4079
3730,4167
3718,3656
3796,3698
3795,4112
3802,4123
3801,4187
3806,4317
3794,4081
3789,3368
3789,3870
3875,4099
3880,3741
3744,3808
3752,4160
3786,3968
3807,3715
3804,4188
3802,4270
3809,3531
3778,4142
3727,4671
3723,3913
3735,4267
3725,3760
3724,3454
3713,3841
3723,4516
3753,4791
3764,4057
3759,4351
3741,3856
3735,4582
3894,3895
3894,3617
3934,4235
3926,3934
3930,4209
3788,4191
3724,4084
3682,4061
3687,3737
3694,4413
3777,4169
3765,3637
3767,4273
3771,3868
3771,4420
3753,4205
3861,3861
3874,4801
3874,4262
3727,4342
3655,3709
3667,4090
3661,3670
3817,4032
3805,4448
3785,4312
3784,4284
3784,4686
3682,4387
3682,3913
3816,4251
3818,4436
3813,4148
3818,4308
3811,4547
3771,4335
3791,4170
3793,3858
3830,4810
3827,3963
3801,3594
3800,4511
3909,3858
3916,4857
3764,4551
3845,4188
3854,3770
3855,4415
3846,4108
3844,4222
3821,3718
3768,4049
3738,3787
3743,4719
3736,4613
3725,3290
3891,4022
3893,3995
3891,3832
3885,4280
4019,3894
4016,4413
4011,3773
4013,4393
4009,4011
3831,4159
3830,4395
3820,4062
3815,4076
3811,4064
3720,4377
3720,4580
3723,3642
3706,4043
3706,4078
3730,3709
3726,4262
3963,4423
3957,3767
3958,4212
4053,3759
3881,3694
3884,4785
3889,3852
3892,3387
3863,3843
3802,3851
3794,3643
3793,3617
3952,3835
3928,4756
3929,3461
3918,4159
3931,3613
3928,4130
3948,4332
3833,4154
3834,3558
3827,3441
3834,4021
3889,3651
3962,4140
3953,4413
3955,4233
3948,4084
3846,3645
3835,3721
3840,4277
3907,4310
3907,3626
3985,4461
3980,4498
3937,3641
3894,4718
3923,3568
3907,4733
3911,4156
3909,3570
3906,4618
3819,3928
3857,3751
3856,4214
3862,3509
3859,3770
3921,4385
3937,4380
3925,4108
3933,4313
3938,3833
3938,4090
3821,4038
3825,3656
3785,3642
3777,3655
3912,4114
3942,4687
3945,4046
3927,4186
3923,3586
3927,4218
3792,3993
3795,4139
3657,4183
3657,4224
3656,4189
3568,4018
3604,4347
3605,3450
3611,3664
3630,4247
3784,4187
3790,4500
3789,4020
3786,4286
3787,4583
3771,3661
3770,4109
3761,3980
3765,3837
3802,4302
3722,4067
3718,3446
3726,4016
3725,3741
3722,4151
3729,4630
3683,4286
3722,4401
3724,4508
3778,3802
3870,4253
3879,4251
3878,4032
3805,4111
3803,4247
3843,4082
3887,3823
3885,4053
4050,4137
4025,4093
3940,4362
3861,3933
3784,3803
3781,4202
3777,4229
3724,4315
3741,4871
3739,4189
3732,3819
3891,4517
3972,3678
3972,4251
3977,3847
3978,4530
3987,4006
3998,4383
4006,3592
3999,4493
3998,4307
4123,5053
4331,4561
4336,3638
4341,4206
4207,4170
4213,3776
4123,3945
4123,4080
4127,4025
4128,3740
4132,4013
3802,3841
3796,3669
3641,4205
3629,4166
3633,4331
3781,3764
3041,4328
3779,3598
3769,3871
3773,4178
3810,4695
3992,4698
4006,3693
4004,4677
4009,4195
3892,4249
3896,4046
3894,3936
3898,4114
3950,4399
3963,4543
3963,4491
3958,4205
3801,3664
3798,3681
3757,3722
3758,4278
3777,4258
3778,4090
3776,4097
3704,3529
3713,4216
3774,3634
3771,4716
3776,3992
3690,3611
3680,3778
3675,4089
3677,4571
3673,4097
3642,3606
3644,4289
3660,4447
3663,4129
3732,4109
3852,4469
3856,4241
3852,3858
3857,3533
3839,3983
3833,4741
3831,4582
3869,4249
3912,3488
3906,4180
3731,4249
3724,3830
3727,4686
3725,4511
3749,3909
3995,4649
4007,4254
4002,4076
4000,4187
4057,4169
3941,3702
3947,4480
3786,4150
3784,4180
3773,3864
3919,3971
3970,4200
3978,3590
3977,4222
3970,4211
4043,4520
4038,3564
4042,4253
4037,3969
4029,4701
4006,3776
3998,4512
4004,4520
3937,4658
3927,4392
3881,3561
3873,3960
3762,4003
3758,4391
3648,4325
3715,3622
3714,3619
3849,4340
3848,3890
3850,4170
3819,3871
3851,4477
3848,4298
3818,4277
3824,3839
4069,4879
4063,3459
4066,4114
4037,4091
4026,4432
4093,3690
4093,3803
4095,3933
4094,3802
4099,4267
3981,3745
4018,4786
4012,3674
4009,4048
3959,4112
3959,3721
3960,4697
3922,3394
3921,4176
3968,4265
3899,3636
