App16
"0,8"
"0,69"
"0,7"
"0,61"
"0,75"
"0,56"
"0,58"
"0,75"
"0,82"
"0,81"
"0,86"
"0,85"
"0,73"
"0,62"
"0,83"
"0,88"
"0,75"
"0,89"
"0,81"
"0,7"
"0,74"
"0,8"
"0,77"
"0,75"
"0,77"
"0,63"
"0,82"
"0,81"
"0,81"
"0,82"
"0,8"
"0,85"
"0,82"
"0,71"
"0,81"
"0,8"
"0,77"
"0,9"
"0,82"
"0,83"
"0,85"
"0,78"
"0,77"
"0,83"
"0,81"
"0,86"
"0,79"
"0,86"
"0,84"
"0,75"
"0,83"
"0,86"
"0,8"
"0,81"
"0,79"
"0,8"
"0,7"
"0,8"
"0,75"
"0,93"
"0,82"
"0,89"
"0,68"
"0,64"
"0,8"
"0,74"
"0,82"
"0,66"
"0,87"
"0,8"
"0,82"
"0,85"
"0,78"
"0,78"
"0,78"
"0,77"
"0,87"
"0,73"
"0,81"
"0,83"
"0,76"
"0,89"
"0,74"
"0,75"
"0,86"
"0,69"
"0,82"
"0,79"
"0,91"
"0,74"
"0,87"
"0,86"
"0,75"
"0,72"
"0,74"
"0,66"
"0,72"
"0,81"
"0,81"
"0,76"
"0,8"
"0,8"
"0,76"
"0,78"
"0,82"
"0,9"
"0,68"
"0,9"
"0,84"
"0,74"
"0,93"
"0,68"
"0,71"
"0,78"
"0,82"
"0,76"
"0,8"
"0,84"
"0,85"
"0,8"
"0,84"
"0,69"
"0,74"
"0,74"
"0,91"
"0,82"
"0,87"
"0,79"
"0,81"
"0,85"
"0,83"
"0,84"
"0,86"
"0,78"
"0,75"
"0,83"
"0,85"
"0,84"
"0,79"
"0,71"
"0,83"
"0,8"
"0,82"
"0,85"
"0,79"
"0,83"
"0,8"
"0,81"
"0,85"
"0,87"
"0,73"
"0,88"
"0,77"
"0,88"
"0,84"
"0,8"
"0,8"
"0,83"
"0,71"
"0,77"
"0,83"
"0,79"
"0,85"
"0,76"
"0,81"
"0,86"
"0,78"
"0,84"
"0,82"
"0,83"
"0,83"
"0,84"
"0,9"
"0,8"
"0,81"
"0,76"
"0,84"
"0,86"
"0,79"
"0,83"
"0,76"
"0,69"
"0,79"
"0,73"
"0,82"
"0,81"
"0,77"
"0,85"
"0,89"
"0,77"
"0,78"
"0,83"
"0,8"
"0,79"
"0,87"
"0,82"
"0,86"
"0,86"
"0,88"
"0,82"
"0,86"
"0,82"
"0,81"
"0,74"
"0,84"
"0,87"
"0,83"
"0,86"
"0,86"
"0,76"
"0,72"
"0,72"
"0,74"
"0,78"
"0,75"
"0,84"
"0,91"
"0,74"
"0,82"
"0,74"
"0,85"
"0,8"
"0,73"
"0,87"
"0,8"
"0,85"
"0,92"
"0,75"
"0,77"
"0,79"
"0,83"
"0,9"
"0,84"
"0,71"
"0,8"
"0,7"
"0,76"
"0,93"
"0,76"
"0,82"
"0,89"
"0,83"
"0,75"
"0,81"
"0,87"
"0,89"
"0,89"
"0,83"
"0,78"
"0,88"
"0,91"
"0,81"
"0,76"
"0,71"
"0,65"
"0,76"
"0,88"
"0,79"
"0,77"
"0,85"
"0,82"
"0,8"
"0,86"
"0,79"
"0,82"
"0,77"
"0,8"
"0,76"
"0,87"
"0,71"
"0,91"
"0,85"
"0,79"
"0,9"
"0,88"
"0,86"
"0,75"
"0,9"
"0,86"
"0,87"
"0,72"
"0,77"
"0,71"
"0,89"
"0,64"
"0,87"
"0,85"
"0,83"
"0,68"
"0,76"
"0,86"
"0,73"
"0,81"
"0,81"
"0,83"
"0,89"
"0,8"
"0,74"
"0,73"
"0,74"
"0,8"
"0,86"
"0,88"
"0,86"
"0,72"
"0,79"
"0,76"
"0,84"
"0,86"
"0,75"
"0,86"
"0,67"
"0,81"
"0,87"
"0,82"
"0,82"
"0,73"
"0,8"
"0,89"
"0,77"
"0,72"
"0,74"
"0,81"
"0,71"
"0,81"
"0,92"
"0,83"
"0,85"
"0,65"
"0,75"
"0,82"
"0,77"
"0,82"
"0,79"
"0,82"
"0,68"
"0,7"
"0,89"
"0,71"
"0,84"
"0,89"
"0,82"
"0,91"
"0,82"
"0,77"
"0,84"
"0,77"
"0,91"
"0,87"
"0,88"
"0,83"
"0,81"
"0,84"
"0,77"
"0,73"
"0,8"
"0,85"
"0,74"
"0,83"
"0,76"
"0,73"
"0,75"
"0,76"
"0,8"
"0,83"
"0,87"
"0,7"
"0,77"
"0,84"
"0,85"
"0,8"
"0,84"
"0,78"
"0,92"
"0,75"
"0,73"
"0,73"
"0,93"
"0,73"
"0,7"
"0,84"
"0,88"
"0,75"
"0,77"
"0,84"
"0,84"
"0,83"
"0,83"
"0,83"
"0,68"
"0,79"
"0,84"
"0,81"
"0,8"
"0,75"
"0,71"
"0,81"
"0,81"
"0,8"
