"0,89"
"0,82"
"0,81"
"0,72"
"0,83"
"0,67"
"0,7"
"0,89"
"0,94"
"0,94"
"0,97"
"0,99"
"0,82"
"0,77"
"0,96"
"0,96"
"0,83"
"0,95"
"0,95"
"0,84"
"0,87"
"0,87"
"0,9"
"0,88"
"0,9"
"0,79"
"0,91"
"0,91"
"0,9"
"0,93"
"0,87"
"0,99"
"0,9"
"0,79"
"0,89"
"0,92"
"0,9"
"0,98"
"0,98"
"0,93"
"0,92"
"0,91"
"0,88"
"0,93"
"0,89"
"0,98"
"0,95"
"0,97"
"0,99"
"0,9"
"0,95"
"0,98"
"0,91"
"0,89"
"0,93"
"0,92"
"0,8"
"0,95"
"0,88"
"0,99"
"0,93"
"0,97"
"0,82"
"0,79"
"0,93"
"0,87"
"0,97"
"0,82"
"1,0"
"0,93"
"0,93"
"1,0"
"0,93"
"0,9"
"0,91"
"0,91"
"0,98"
"0,84"
"0,91"
"0,96"
"0,88"
"0,98"
"0,86"
"0,89"
"1,0"
"0,81"
"0,91"
"0,86"
"0,99"
"0,89"
"1,0"
"0,95"
"0,86"
"0,88"
"0,88"
"0,81"
"0,84"
"0,94"
"0,9"
"0,86"
"0,92"
"0,89"
"0,84"
"0,87"
"0,91"
"0,98"
"0,8"
"0,97"
"0,94"
"0,85"
"0,99"
"0,81"
"0,83"
"0,92"
"0,98"
"0,87"
"0,93"
"0,91"
"0,98"
"0,93"
"0,99"
"0,79"
"0,81"
"0,88"
"0,97"
"0,97"
"0,98"
"0,91"
"0,97"
"0,91"
"0,94"
"0,92"
"1,0"
"0,92"
"0,87"
"0,94"
"0,94"
"0,94"
"0,85"
"0,81"
"0,98"
"0,92"
"0,91"
"1,0"
"0,88"
"0,89"
"0,95"
"0,94"
"0,93"
"0,95"
"0,81"
"0,99"
"0,87"
"0,99"
"0,99"
"0,96"
"0,96"
"0,97"
"0,83"
"0,89"
"0,94"
"0,92"
"0,95"
"0,91"
"0,92"
"0,93"
"0,9"
"0,96"
"0,94"
"0,96"
"0,9"
"0,94"
"0,97"
"0,95"
"0,97"
"0,9"
"0,91"
"0,93"
"0,9"
"0,89"
"0,92"
"0,83"
"0,91"
"0,83"
"0,94"
"0,92"
"0,85"
"0,97"
"0,97"
"0,92"
"0,91"
"0,98"
"0,89"
"0,9"
"0,96"
"0,91"
"0,97"
"0,96"
"0,94"
"0,96"
"0,96"
"0,97"
"0,95"
"0,85"
"0,97"
"0,94"
"0,92"
"0,93"
"0,95"
"0,92"
"0,87"
"0,87"
"0,88"
"0,89"
"0,83"
"0,96"
"0,98"
"0,86"
"0,9"
"0,84"
"0,94"
"0,88"
"0,83"
"0,97"
"0,92"
"0,95"
"0,98"
"0,88"
"0,91"
"0,93"
"0,93"
"0,99"
"0,9"
"0,81"
"0,86"
"0,85"
"0,83"
"1,0"
"0,91"
"0,91"
"0,96"
"0,92"
"0,9"
"0,94"
"0,98"
"0,96"
"0,98"
"0,99"
"0,9"
"0,98"
"0,99"
"0,9"
"0,9"
"0,87"
"0,77"
"0,89"
"0,98"
"0,86"
"0,93"
"0,94"
"0,97"
"0,88"
"1,0"
"0,91"
"0,9"
"0,89"
"0,93"
"0,82"
"0,95"
"0,84"
"0,97"
"0,99"
"0,9"
"0,96"
"0,99"
"0,98"
"0,91"
"0,97"
"0,99"
"0,97"
"0,87"
"0,88"
"0,84"
"0,99"
"0,71"
"0,95"
"0,97"
"0,9"
"0,82"
"0,85"
"0,92"
"0,86"
"0,95"
"0,92"
"0,96"
"0,99"
"0,95"
"0,9"
"0,87"
"0,89"
"0,94"
"0,96"
"0,97"
"1,0"
"0,88"
"0,89"
"0,92"
"0,92"
"0,95"
"0,88"
"0,96"
"0,8"
"0,95"
"0,98"
"0,98"
"0,9"
"0,81"
"0,89"
"0,99"
"0,85"
"0,83"
"0,89"
"0,91"
"0,86"
"0,91"
"1,0"
"0,92"
"0,97"
"0,81"
"0,84"
"0,91"
"0,89"
"0,94"
"0,88"
"0,97"
"0,8"
"0,83"
"0,96"
"0,86"
"0,94"
"0,98"
"0,96"
"0,97"
"0,94"
"0,89"
"0,91"
"0,91"
"0,98"
"0,98"
"0,95"
"0,9"
"0,94"
"0,95"
"0,89"
"0,89"
"0,95"
"0,98"
"0,86"
"0,95"
"0,89"
"0,89"
"0,84"
"0,9"
"0,92"
"0,98"
"0,94"
"0,86"
"0,85"
"0,97"
"0,98"
"0,89"
"0,99"
"0,92"
"0,99"
"0,86"
"0,89"
"0,9"
"0,99"
"0,84"
"0,85"
"0,99"
"0,99"
"0,91"
"0,9"
"0,93"
"0,96"
"0,93"
"0,96"
"0,94"
"0,84"
"0,92"
"0,99"
"0,97"
"0,94"
"0,84"
"0,87"
"0,94"
"0,93"
"0,93"
